#  Steps           Epot           Temp           Ekin           Etot            RgA       Coord0A       Coord1A       Coord2A           RgB       Coord0B       Coord1B       Coord2B
    1910   -6759.368416       4.612324   13836.970748    7077.602332       0.225876      3.934430     -0.008277     -0.150309      0.228099     -1.002430      0.008277      0.150309
    1920   -6741.039510       4.606218   13818.653921    7077.614410       0.226693      3.978644     -0.008753     -0.151839      0.228937     -0.926644      0.008753      0.151839
    1930   -6736.150624       4.604279   13812.835605    7076.684981       0.227512      4.022985     -0.009205     -0.153352      0.229772     -0.850985      0.009205      0.153352
    1940   -6729.163260       4.601947   13805.840717    7076.677456       0.228331      4.067445     -0.009614     -0.154833      0.230607     -0.775445      0.009614      0.154833
    1950   -6720.525392       4.596714   13790.141689    7069.616297       0.229151      4.111998     -0.009974     -0.156267      0.231441     -0.699998      0.009974      0.156267
    1960   -6699.114483       4.589582   13768.745814    7069.631331       0.229970      4.156645     -0.010287     -0.157646      0.232275     -0.624645      0.010287      0.157646
    1970   -6696.327649       4.587921   13763.762610    7067.434962       0.230790      4.201393     -0.010568     -0.158971      0.233110     -0.549393      0.010568      0.158971
    1980   -6695.071487       4.587500   13762.500828    7067.429341       0.231610      4.246225     -0.010837     -0.160256      0.233946     -0.474225      0.010837      0.160256
    1990   -6696.799051       4.587032   13761.096637    7064.297586       0.232430      4.291106     -0.011093     -0.161510      0.234783     -0.399106      0.011093      0.161510
    2000   -6688.872179       4.584391   13753.171753    7064.299574       0.233252      4.336007     -0.011322     -0.162742      0.235621     -0.324007      0.011322      0.162742
    2010   -6682.412563       4.581926   13745.776805    7063.364241       0.234075      4.380915     -0.011521     -0.163971      0.236460     -0.248915      0.011521      0.163971
    2020   -6667.911991       4.577093   13731.278612    7063.366621       0.234901      4.425836     -0.011680     -0.165215      0.237298     -0.173836      0.011680      0.165215
    2030   -6657.091500       4.572621   13717.863298    7060.771798       0.235730      4.470790     -0.011798     -0.166486      0.238135     -0.098790      0.011798      0.166486
    2040   -6648.014925       4.569595   13708.784136    7060.769211       0.236562      4.515787     -0.011880     -0.167785      0.238971     -0.023787      0.011880      0.167785
    2050   -6644.476662       4.568741   13706.222892    7061.746231       0.237397      4.560819     -0.011939     -0.169110      0.239807      0.051181      0.011939      0.169110
    2060   -6631.226655       4.564324   13692.972068    7061.745413       0.238234      4.605891     -0.011976     -0.170461      0.240642      0.126109      0.011976      0.170461
    2070   -6614.688911       4.558589   13675.766064    7061.077153       0.239074      4.651041     -0.011984     -0.171841      0.241478      0.200959      0.011984      0.171841
    2080   -6597.358539       4.552811   13658.432404    7061.073865       0.239915      4.696315     -0.011969     -0.173247      0.242313      0.275685      0.011969      0.173247
    2090   -6586.000957       4.548562   13645.684647    7059.683689       0.240758      4.741747     -0.011957     -0.174658      0.243149      0.350253      0.011957      0.174658
    2100   -6573.045577       4.544244   13632.731488    7059.685912       0.241600      4.787343     -0.011981     -0.176043      0.243986      0.424657      0.011981      0.176043
    2110   -6565.629426       4.541974   13625.923240    7060.293814       0.242442      4.833099     -0.012071     -0.177376      0.244825      0.498901      0.012071      0.177376
    2120   -6556.829533       4.539045   13617.134834    7060.305301       0.243283      4.878989     -0.012243     -0.178661      0.245668      0.573011      0.012243      0.178661
    2130   -6566.041534       4.540157   13620.470277    7054.428743       0.244123      4.924976     -0.012504     -0.179922      0.246514      0.647024      0.012504      0.179922
    2140   -6564.158430       4.539527   13618.581671    7054.423241       0.244963      4.971031     -0.012853     -0.181173      0.247363      0.720969      0.012853      0.181173
    2150   -6554.324540       4.535056   13605.168007    7050.843466       0.245803      5.017143     -0.013281     -0.182409      0.248215      0.794857      0.013281      0.182409
    2160   -6522.189882       4.524345   13573.035323    7050.845442       0.246644      5.063328     -0.013760     -0.183618      0.249068      0.868672      0.013760      0.183618
    2170   -6486.023146       4.513209   13539.626590    7053.603445       0.247486      5.109653     -0.014258     -0.184784      0.249923      0.942347      0.014258      0.184784
    2180   -6468.611262       4.507404   13522.212522    7053.601260       0.248328      5.156204     -0.014754     -0.185882      0.250778      1.015796      0.014754      0.185882
    2190   -6476.843420       4.507713   13523.137655    7046.294234       0.249170      5.203021     -0.015241     -0.186888      0.251634      1.088979      0.015241      0.186888
    2200   -6473.134468       4.506480   13519.440088    7046.305620       0.250014      5.250075     -0.015712     -0.187805      0.252489      1.161925      0.015712      0.187805
    2210   -6480.008254       4.506934   13520.801888    7040.793633       0.250858      5.297297     -0.016152     -0.188657      0.253344      1.234703      0.016152      0.188657
    2220   -6472.873518       4.504553   13513.659929    7040.786411       0.251705      5.344613     -0.016550     -0.189469      0.254200      1.307387      0.016550      0.189469
    2230   -6457.592305       4.498449   13495.347211    7037.754906       0.252555      5.391976     -0.016903     -0.190271      0.255057      1.380024      0.016903      0.190271
    2240   -6434.960710       4.490906   13472.716842    7037.756132       0.253407      5.439392     -0.017206     -0.191086      0.255914      1.452608      0.017206      0.191086
    2250   -6424.002326       4.485187   13455.561979    7031.559653       0.254261      5.486909     -0.017438     -0.191930      0.256771      1.525091      0.017438      0.191930
    2260   -6403.920140       4.478493   13435.480177    7031.560037       0.255117      5.534567     -0.017600     -0.192813      0.257629      1.597433      0.017600      0.192813
    2270   -6401.104840       4.473680   13421.039106    7019.934266       0.255975      5.582382     -0.017718     -0.193740      0.258486      1.669618      0.017718      0.193740
    2280   -6389.913770       4.469945   13409.834447    7019.920677       0.256835      5.630351     -0.017824     -0.194703      0.259343      1.741649      0.017824      0.194703
    2290   -6375.603916       4.465345   13396.035383    7020.431466       0.257698      5.678475     -0.017929     -0.195690      0.260199      1.813525      0.017929      0.195690
    2300   -6362.962360       4.461132   13383.395865    7020.433505       0.258562      5.726753     -0.018030     -0.196686      0.261056      1.885247      0.018030      0.196686
    2310   -6371.194708       4.461053   13383.160416    7011.965709       0.259428      5.775166     -0.018120     -0.197677      0.261914      1.956834      0.018120      0.197677
    2320   -6376.096203       4.462685   13388.056041    7011.959838       0.260295      5.823666     -0.018186     -0.198661      0.262773      2.028334      0.018186      0.198661
    2330   -6383.190882       4.463817   13391.452263    7008.261381       0.261163      5.872218     -0.018222     -0.199645      0.263634      2.099782      0.018222      0.199645
    2340   -6365.553061       4.457942   13373.827077    7008.274017       0.262031      5.920826     -0.018262     -0.200623      0.264497      2.171174      0.018262      0.200623
    2350   -6351.720893       4.451854   13355.561661    7003.840768       0.262898      5.969546     -0.018341     -0.201573      0.265363      2.242454      0.018341      0.201573
    2360   -6339.930447       4.447924   13343.771493    7003.841045       0.263764      6.018422     -0.018471     -0.202485      0.266232      2.313578      0.018471      0.202485
    2370   -6339.774350       4.448471   13345.413212    7005.638862       0.264630      6.067451     -0.018646     -0.203360      0.267102      2.384549      0.018646      0.203360
    2380   -6329.342561       4.444993   13334.979947    7005.637386       0.265498      6.116607     -0.018840     -0.204191      0.267973      2.455393      0.018840      0.204191
    2390   -6313.562055       4.437639   13312.917231    6999.355176       0.266367      6.165888     -0.019028     -0.204979      0.268844      2.526112      0.019028      0.204979
    2400   -6293.382912       4.430916   13292.748951    6999.366039       0.267239      6.215299     -0.019204     -0.205729      0.269715      2.596701      0.019204      0.205729
    2410   -6302.841082       4.431184   13293.553374    6990.712293       0.268114      6.264833     -0.019380     -0.206455      0.270586      2.667167      0.019380      0.206455
    2420   -6305.003115       4.431902   13295.706355    6990.703240       0.268991      6.314480     -0.019563     -0.207189      0.271457      2.737520      0.019563      0.207189
    2430   -6301.732181       4.430272   13290.815899    6989.083718       0.269869      6.364251     -0.019754     -0.207965      0.272330      2.807749      0.019754      0.207965
    2440   -6293.391014       4.427491   13282.473327    6989.082312       0.270747      6.414164     -0.019956     -0.208811      0.273204      2.877836      0.019956      0.208811
    2450   -6288.546753       4.424388   13273.162871    6984.616118       0.271625      6.464228     -0.020182     -0.209731      0.274082      2.947772      0.020182      0.209731
    2460   -6263.634746       4.416086   13248.258606    6984.623860       0.272502      6.514457     -0.020435     -0.210707      0.274962      3.017543      0.020435      0.210707
    2470   -6245.224446       4.408008   13224.022588    6978.798142       0.273378      6.564861     -0.020695     -0.211707      0.275844      3.087139      0.020695      0.211707
